Drone1_x,Drone1_y,Drone2_x,Drone2_y,Drone3_x,Drone3_y,Drone4_x,Drone4_y,Drone5_x,Drone5_y,Drone6_x,Drone6_y
1112,1491,1098,-1046,672,258,5,-1119,-157,-1145,-149,679
93,1993,1241,480,1057,1773,-52,588,1631,275,244,1985
-77,1059,-882,130,-233,-734,-56,-64,938,1340,-680,-696
711,204,389,1088,901,718,1956,836,912,141,388,1860
53,1734,304,-638,859,109,842,817,568,249,1792,1309
175,464,570,-1113,-448,-690,156,-1143,473,1980,173,-181
1786,772,819,-620,-254,-618,1259,842,-881,-631,753,-810
1961,1586,-375,27,1600,1787,208,-244,1501,-630,401,-841
342,1723,1739,1896,634,-804,1797,375,513,-1129,-625,-778
293,-960,-755,238,-695,-203,-271,-607,1129,689,1000,130
-125,-253,1383,-524,17,-621,1837,1099,182,271,726,-225
830,249,641,495,1833,482,256,775,679,825,658,1304
451,376,-589,920,470,-209,56,263,688,578,1443,288
288,1355,544,-38,1467,-130,300,1020,692,-625,597,658
-576,608,1348,-798,-297,729,848,384,840,439,1356,-35
324,484,288,154,-132,1080,837,177,340,-61,1657,1886
374,-124,1958,741,453,396,990,139,1325,1134,199,-278
225,-1144,542,-1121,1668,1734,213,1762,-951,499,563,-1088
-925,919,-709,14,1806,417,1641,434,-194,1284,1367,1414
-499,927,-71,685,1389,623,430,-217,311,-59,89,1463
1894,966,298,520,-360,753,-11,486,1830,1168,529,371
-173,419,1607,1485,-100,131,1120,-53,-418,1272,116,105
-330,-66,1365,-396,1430,1880,1150,-793,1545,1599,1520,-24
-192,1268,402,669,488,-75,213,88,104,-78,279,-63
602,-170,1002,559,-161,1012,672,815,1064,-17,751,484
1156,-903,1169,-33,1793,771,184,-302,736,-1373,-587,-1136
1422,-290,298,359,586,720,295,235,263,574,488,410
10,126,820,3,99,1090,901,422,943,4,1470,273
1500,2089,-503,1485,1782,352,-900,271,606,-671,1027,-218
352,-226,1826,274,-342,-843,-976,982,1813,397,292,116
787,705,1141,6,-135,453,259,-93,733,1030,1950,1108
312,147,-699,565,1895,1964,1473,-91,619,158,-218,-93
109,548,1327,-661,68,654,1760,1840,1924,846,-412,-877
773,340,228,612,1533,578,225,331,309,184,1250,1137
433,208,-577,262,-153,-52,1756,215,1514,1947,1811,1484
748,-31,800,1230,441,-160,472,29,849,1983,1998,1967
1153,1077,937,-52,-510,1553,620,42,-96,727,793,-412
980,1465,1179,-597,-610,-409,1451,-419,-499,490,1624,485
613,370,1479,172,-1136,324,1759,1509,316,969,1448,-510
-36,418,325,-1128,951,141,717,655,-369,-539,87,1298
719,-474,1836,373,1050,-660,455,172,-941,-235,1484,1095
421,371,391,392,331,-84,1182,1989,1354,-35,605,115
1693,9,-141,171,107,1425,1121,1344,233,-9,693,76
562,-1128,1511,1896,1444,-699,525,-822,636,6,289,-1171
1858,1779,274,588,433,-27,123,-66,-96,865,478,288
411,353,232,-547,674,-115,1442,-210,86,1230,-823,-484
26,-809,580,-1139,1023,-914,1877,1675,908,1999,-532,-856
22,1706,1709,934,90,205,1732,-6,-213,-290,406,-126
1779,1334,-457,1256,-341,-956,771,-1087,1910,1854,1813,1978
1345,1366,-134,481,-482,1467,872,478,884,-69,-843,490
1365,-86,609,258,51,481,356,790,1149,1410,1998,238
48,1655,529,1146,1481,1810,281,532,1286,487,1825,1207
1377,122,1652,1907,318,1484,1746,1546,352,822,1692,209
727,136,1211,501,283,390,404,873,1247,97,839,1137
712,-698,-210,49,955,608,689,492,393,1111,-830,1276
343,-553,1158,-135,1696,1388,875,373,1243,1719,833,345
425,-1004,1938,1181,-1103,42,371,895,1430,1160,291,-454
-784,-577,-493,-422,1060,611,1177,-952,109,435,1993,532
1158,432,1246,1917,833,482,1449,273,136,1139,-268,-130
1669,1822,360,1259,1183,269,401,913,-27,53,-30,-517
648,1189,1331,286,48,1199,514,337,69,449,1067,888
945,376,260,2104,304,-969,-610,43,607,877,1252,-774
356,757,-6,927,626,1007,252,1793,637,227,974,818
1514,738,1191,232,1322,280,1035,866,-659,588,1199,395
433,1873,1431,1500,895,120,272,573,565,330,581,1171
1522,-553,829,-345,1540,1849,-725,814,759,231,1351,-775
-858,852,-348,1657,1506,1045,-84,-1035,793,-900,-232,1557
1437,1706,913,-702,1886,979,1321,-526,501,602,-1150,-67
28,32,1550,212,1206,1385,422,242,279,7,1450,-529
-175,1349,236,-985,973,-609,1648,1828,1262,1707,1050,267
-315,824,861,272,375,303,449,8,307,1107,1242,889
652,-11,101,292,-492,1084,848,-34,1901,1817,832,689
267,11,1742,317,804,1361,118,1349,1238,822,1932,792
802,614,1302,-117,1616,1948,177,-85,426,106,285,370
1168,950,-391,-871,1417,1900,1334,-900,628,-859,899,-1024
1711,1674,-927,1078,321,-1101,1608,1449,1105,-892,1428,540
1399,1883,988,-398,18,1067,-455,5,1781,1563,-250,-273
249,1095,518,518,-778,420,685,1001,570,307,147,1330
1714,224,1607,1784,1970,1624,726,-406,500,-1095,-145,-721
1209,-794,473,-357,1616,1822,198,644,752,900,64,515
1454,386,1362,589,936,1273,193,1440,527,477,458,1983
82,1186,971,847,319,1377,1081,169,371,453,1156,1238
624,240,1662,1556,312,950,412,113,-237,1116,908,1276
489,1060,759,400,214,1462,1175,1981,873,965,1703,985
1129,569,1138,200,92,204,826,553,959,537,-158,691
913,323,1543,0,242,263,1922,1664,1818,1991,1487,621
1149,-909,1852,1733,797,1771,751,958,407,1862,1222,209
798,1979,350,291,255,2,-405,-454,1450,1639,1213,-275
407,1161,1004,180,1974,849,367,345,59,246,958,451
1435,880,462,172,407,898,552,345,664,550,615,1285
1232,-659,1724,1639,1236,-208,364,938,-705,78,1416,-147
-485,631,-360,209,-79,649,199,-62,575,984,866,59
468,318,1183,-23,610,106,511,1253,650,1990,-167,359
311,-1137,1446,1685,639,399,-843,1021,-144,-460,533,1706
-65,-913,1500,1882,1862,977,727,525,388,353,1524,-531
1380,136,1982,1347,1039,191,1376,1968,-31,43,290,-1088
1950,1297,1729,1891,322,155,197,-46,453,1248,1958,200
1290,368,-92,550,1319,1718,93,1127,998,513,1777,47
391,331,1385,339,357,979,1641,1245,71,434,150,1067
1680,1532,-54,-967,1542,-352,6,-204,861,637,-508,395
298,204,356,364,296,509,985,173,601,1291,1614,733
-22,-663,782,780,1089,-485,1723,1926,860,351,1122,1501
-1103,484,1095,265,1961,1002,388,-546,160,-922,840,1446
957,-1052,1657,1774,1158,1805,340,-1108,1474,1538,1118,-923
602,643,1126,102,480,245,-328,-39,1903,370,-460,628
-131,1165,709,1069,324,-570,555,-1217,-360,82,-125,-1234
-27,285,1572,177,297,282,1024,266,-722,740,1119,-21
1408,-428,-777,1184,1755,1922,1563,1434,552,-921,335,-807
1300,873,867,-724,345,3,399,418,621,739,-116,451
1646,433,576,-203,932,289,1718,1533,264,-1021,-252,-846
912,193,864,-46,546,-129,555,1131,1011,467,357,1939
-354,988,1485,1361,1568,1653,1115,-989,1675,-93,1706,1744
957,477,1813,1639,2069,1866,546,1257,1244,-782,-1036,459
385,10,714,857,827,413,788,10,30,-13,350,-568
845,1802,1936,463,613,659,806,535,1594,275,318,388
1628,1073,1727,1420,567,567,140,-24,537,340,-899,497
1328,1641,1313,-280,-597,-197,1384,-719,520,-355,567,1918
-1006,1006,369,20,1768,1615,288,-168,860,5,1613,435
1240,472,767,1364,1749,301,925,1447,704,567,268,510
1205,505,72,37,1947,742,436,1990,597,60,1351,-87
2077,365,-727,-613,582,290,-518,-791,828,843,1186,-57
1337,442,-183,-79,586,-143,162,1304,661,856,1830,330
1370,224,1054,857,738,-184,1813,1157,1758,1828,1059,-773
933,1250,384,1486,151,539,1111,-55,213,-327,676,568
587,-257,941,-341,790,-403,99,-355,-1074,162,1478,1331
72,537,1229,788,1143,1879,1132,255,1983,667,1780,1204
62,94,628,1868,1512,659,1437,1545,449,553,909,1931
682,440,446,526,1337,25,1942,1702,1165,568,-626,889
1431,1862,1285,1372,1398,550,670,1795,517,1300,1978,106
887,-25,827,613,247,-1029,-1100,50,543,1215,1992,1376
1707,15,66,-256,1012,641,725,15,-140,512,1532,1507
1260,555,-580,-363,-458,1155,-783,-13,174,-922,-814,-383
897,-801,812,1047,802,-244,1078,-962,-416,-1070,-969,-620
-748,-593,109,336,-34,-916,829,-678,-975,739,-982,715
453,-256,195,565,1511,-360,1932,1164,444,-8,1755,-141
342,193,1623,53,225,396,416,330,1023,754,1378,577
659,236,337,187,636,100,368,645,370,409,56,1913
-84,-356,2026,439,1382,814,948,460,510,-150,372,1820
522,645,657,-571,-300,898,765,430,1472,1834,268,-1124
-1034,936,470,-320,1508,1925,-396,-3,-882,-469,-991,269
1555,500,1793,597,1470,-29,382,-62,1268,1711,101,444
1784,384,156,542,278,1184,1637,1277,184,353,282,389
1731,411,865,520,746,1479,-6,553,1805,1657,456,492
1337,-190,-643,1281,1521,746,1441,385,802,-166,626,523
-136,-139,1988,1386,1665,1976,1233,1581,400,16,1812,52
1105,-155,1904,1681,188,434,1771,393,331,1758,425,713
1620,1093,-208,-853,399,-927,-208,-129,894,-902,-306,-934
360,1280,-178,1686,95,1126,718,19,1536,-1,-94,1175
1247,326,1203,1088,636,-395,1163,531,694,1242,-1093,174
1866,1274,-243,818,51,866,1996,1708,702,-732,-763,184
-241,1171,438,372,457,233,1954,1761,1473,1911,787,1220
1695,1767,1359,508,-779,112,704,281,1045,1954,-17,729
1215,1910,915,712,-189,971,884,-19,-220,-138,1155,-2
1800,1865,99,-703,-741,122,831,1265,34,130,469,62
80,739,1525,1670,-27,5,-605,-295,700,1435,-793,188
157,1998,599,241,1132,479,1527,487,695,1519,295,850
-448,1266,-505,-303,1080,-300,1757,-182,1110,556,376,-367
1136,-323,-91,671,2032,686,1192,-143,1447,256,519,-957
686,20,985,437,178,179,359,1046,520,584,-97,791
831,936,509,1934,274,20,98,112,443,-510,-1115,546
679,-415,602,-1119,1177,560,448,737,1432,-491,1785,1359
659,731,488,178,938,439,1132,1737,1855,1753,172,634
412,663,240,19,1035,-713,1007,1443,1274,579,702,1023
251,406,1409,497,1874,208,959,1948,97,933,513,282
805,1917,359,-980,-258,-215,832,-409,773,-239,751,1629
270,-316,1906,1777,1017,1852,1032,687,235,1113,1923,356
944,17,180,1954,874,1966,213,692,680,126,729,664
1163,413,1209,-204,-174,1516,598,1378,658,516,1894,1682
682,-35,393,408,-632,363,1308,48,1374,1798,-1040,-189
253,302,999,72,2,280,352,-100,989,267,108,261
-896,1187,750,-1087,263,351,1345,1814,1805,1369,622,-199
1962,1493,631,190,1575,62,-37,1309,434,1209,1319,756
338,485,1400,248,1218,-258,1191,867,-252,895,247,-18
1978,1477,450,-192,1310,366,1433,1856,1396,1989,1132,609
931,382,1912,303,134,251,-60,589,1907,1979,1316,1222
-529,855,1902,61,880,887,1931,1060,370,159,1319,790
906,1639,162,603,-441,853,425,260,1403,522,1848,436
1233,342,171,-1092,1385,-774,1754,258,1328,-701,-421,-953
992,248,382,1332,392,-374,1279,1820,-672,650,1650,-398
375,-8,1042,540,468,878,647,64,530,-233,1286,379
-600,34,358,-52,443,755,-251,147,1705,1420,1370,552
1002,1256,-655,538,1148,32,1732,1536,514,1257,1364,-723
18,-1056,-219,-764,-272,1270,1680,-457,1533,-236,607,-1076
828,470,372,1067,748,1945,1041,-957,1820,1836,-366,-934
326,653,32,-946,-150,1011,1660,-240,1210,991,168,-138
111,-546,1486,-499,1437,269,170,1092,659,139,1093,-848
20,-9,1077,959,881,493,1150,314,664,2,-417,363
1585,1960,226,-628,1273,428,1271,124,-380,215,1262,333
253,883,18,595,1188,-73,-950,186,-1028,493,-135,-198
-17,-71,8,981,1151,1142,1232,1962,-47,1520,524,1787
1567,-524,-491,1530,762,-198,-662,748,628,-48,1011,139
1004,-125,1964,418,1321,1138,709,-99,1006,53,447,121
1165,1955,60,-225,1863,1262,1936,604,-690,719,1033,1791
525,547,-48,1134,752,-407,1056,1766,336,254,900,627
-791,1319,751,451,1347,865,674,-1234,960,-767,693,1813
997,1363,540,626,-24,1065,1134,716,602,245,1193,476
87,146,14,26,1701,-58,276,386,1377,571,1320,1765
1945,1573,1865,1683,-70,754,1020,1188,218,-951,-355,-213
107,71,962,598,804,245,215,668,345,542,-28,-1
-775,84,106,794,-885,1197,562,475,1798,1823,-713,867
783,1564,-577,-903,-770,1344,4,-991,772,-403,1432,-22
-21,1084,641,713,769,830,1843,966,336,373,-330,-19
1307,198,-477,1427,1063,429,338,-134,269,119,1032,-873
203,-107,193,-468,1217,293,561,-168,561,1961,299,-726
18,1726,1124,-154,599,-665,333,-14,576,341,-200,71
-60,505,1806,1623,-555,1314,1184,1442,1157,-333,321,1496
989,790,1362,-273,1522,1277,331,-1145,615,-1352,1139,-1166
779,128,-609,-769,1977,1460,1363,325,1545,285,1526,-503
360,-411,-2,1446,541,503,1477,-394,482,74,1214,-682
-122,-332,651,577,1841,965,692,-386,-84,1787,417,1467
1369,1902,83,519,288,379,791,769,974,309,-295,-1012
1756,1111,170,103,1776,1448,1580,1221,696,1861,1202,238
768,1371,-651,-705,966,266,1524,-528,826,19,-1032,-170
1077,-10,1696,-107,-722,180,1583,1677,770,-945,1377,1833
-167,210,1471,-290,1242,5,712,409,938,490,174,465
1761,1909,570,660,1320,371,1616,341,220,1969,1146,852
510,140,778,231,181,118,506,1143,771,423,287,1429
1699,1598,958,296,1026,-532,1925,101,1126,1932,-413,1526
539,914,1188,360,508,635,32,-91,135,279,1355,1564
649,598,941,208,897,-886,-156,818,-7,1427,1160,284
219,310,1749,1560,1137,295,488,120,422,260,-24,453
1139,635,382,-1045,1145,1788,857,438,-399,1312,1624,1977
1401,900,740,1374,1347,347,1927,1122,1515,1569,690,993
601,-722,933,-209,1178,1901,663,-393,1139,-686,562,1915
68,229,168,375,802,464,-295,684,421,338,1725,-19
-989,977,405,442,-982,847,628,521,1547,314,-287,-97
241,-171,498,1029,1592,-107,571,1287,276,125,139,1265
-757,1345,394,-1151,1203,-851,-1040,672,690,-1093,1919,1683
224,105,1192,-29,255,472,600,571,1332,-33,-440,864
-160,-761,343,1489,1187,-446,500,61,472,619,-248,1526
1982,1547,706,460,-691,715,1122,539,770,-80,648,352
177,-57,-258,246,904,-219,1953,2931,-536,31,-158,147
805,1255,-1032,-76,1412,-190,1935,1680,-34,-412,605,-151
159,-857,1708,1625,-125,991,1222,358,397,1405,159,-14
1605,1614,79,320,1336,994,532,533,1667,408,1405,223
-397,1054,1908,425,850,842,1143,430,1802,919,926,747
-676,1227,728,-103,1930,1102,1206,1895,-127,408,514,-772
968,1480,74,1309,1182,1155,310,926,1675,344,1685,1232
388,-142,1307,-26,915,268,54,290,-12,-26,242,1039
417,550,630,-15,613,259,14,1026,1698,1600,860,716
1652,-205,1281,-1013,807,1720,359,-1340,-998,1019,-637,-732
832,-274,899,911,336,971,1337,426,1309,801,-757,-176
1874,1019,240,9,60,836,1310,-529,114,4,1439,-734
-294,162,387,565,1862,1629,1494,-415,71,740,1207,447
734,-238,1582,1661,-806,34,1232,-605,1404,26,1575,1878
118,-907,1010,-718,1218,1820,519,-336,864,-980,1870,1328
951,285,1177,1755,751,761,67,1354,1204,334,899,-407
472,-147,1773,521,648,1952,19,-385,79,678,193,824
-185,-81,1294,897,-299,-989,1407,1240,-266,1518,1757,-354
511,21,217,1355,1154,-998,2038,647,391,-360,1412,-78
1231,1581,371,463,85,341,351,811,73,782,1833,1075
105,1951,-748,28,432,-72,1046,1977,-390,-687,1328,1929
940,547,507,897,898,692,889,-96,1214,225,1497,154
733,1642,617,-990,101,-1060,1201,-357,-931,343,1528,-534
1305,194,157,266,450,696,1643,1369,616,255,497,112
-1051,378,1424,-332,-114,-241,1723,1783,1113,1231,1212,-58
1307,1995,1114,1115,1521,126,-88,255,-284,1006,860,-300
1573,214,1338,486,1120,1982,1867,131,1479,1614,1259,1285
548,584,977,670,873,1357,316,895,598,555,1700,248
433,-355,979,1022,1056,660,1345,25,662,-252,919,1419
1883,1481,1606,-341,-1092,289,1794,360,892,317,693,-145
536,-904,299,-883,1447,1694,472,1189,-1122,440,1614,-12
198,-36,211,751,-218,1655,835,779,702,279,1363,1732
810,-561,211,574,-614,636,-371,1639,1992,1395,1698,450
123,-116,1561,-378,434,-787,1381,1001,1550,1740,804,838
334,-5,-1017,-128,1779,1468,1443,-666,1273,-87,-490,-827
1899,1163,981,16,499,415,1030,1214,802,1368,809,758
1380,730,726,-42,-227,1387,239,-959,458,308,172,515
1898,1663,9,1063,-770,1250,1599,1645,1523,729,-440,-87
1117,90,1387,456,1062,-157,1248,1027,1765,1417,1227,380
650,638,436,-124,218,206,175,-315,899,423,261,101
79,1949,1617,1436,333,1306,51,534,35,847,118,114
-144,306,1089,84,1968,617,281,612,165,1914,612,1031
945,1723,696,984,254,1157,1554,1608,570,1291,660,763
975,-325,-817,-192,-402,-430,805,841,930,-1050,-1096,-33
45,-448,1726,849,1358,-127,1898,1733,1650,407,-714,5
1012,249,-65,1422,904,782,286,730,268,1366,532,783
1376,-79,1237,392,594,-1025,-536,886,880,-980,1285,1685
1843,213,316,262,-474,343,979,290,-522,-168,9,687
249,-116,1495,-191,167,150,1635,1952,1282,-333,258,325
1768,1237,1057,230,-129,-73,429,822,1861,907,661,487
1942,1959,642,-1102,-1084,751,-1129,338,114,497,-243,347
1507,1556,-352,-160,1919,505,491,737,905,466,-831,-145
59,-23,1411,856,133,916,1266,-396,1334,176,364,1257
-788,264,623,401,1610,1633,364,1161,1213,1885,743,1985
401,439,-888,1099,1336,-742,1352,1815,1310,-337,1921,1376
20,317,1277,33,863,1029,924,-259,244,1178,1866,759
754,-302,1671,1053,472,1055,-606,-709,602,67,704,1802
338,1004,957,-20,-149,-21,1576,1600,667,139,822,611
891,764,1893,1993,1027,-18,1898,1664,350,-46,807,30
-18,1176,733,329,234,1558,1032,1909,-167,-44,576,544
1406,1908,539,16,-8,-217,-932,220,67,1445,1186,1979
1482,268,-177,1483,565,1910,1968,1240,968,318,-954,-356
839,1821,305,503,1769,1531,782,274,792,588,724,1046
310,1358,1566,-517,1807,1997,1994,830,82,-933,267,-1134
98,1259,1528,1116,1752,408,1345,1969,322,1889,257,619
491,458,755,1711,77,-78,27,164,1051,706,209,1150
1825,1856,371,610,1167,-896,413,-1126,-248,-815,1078,969
370,-1045,1296,-778,182,7,1438,-286,-940,473,1471,1948
1007,1169,-399,-739,1617,-418,300,-594,1382,2039,1362,1100
321,452,855,214,434,1948,836,-256,1473,242,47,695
1441,1825,515,-135,431,1289,620,-677,1473,-428,1864,1730
1937,751,1552,475,453,1914,-362,-65,788,1898,1525,-236
1296,357,-250,1289,76,782,1924,1755,531,1106,1707,536
1703,1092,853,1745,1430,1021,1019,357,103,1752,1354,827
1766,554,6,-751,-725,139,654,-492,-822,121,1856,1409
301,-455,-264,148,989,421,-1085,230,-796,1114,900,-1002
1228,87,1190,-936,224,1337,483,-1171,831,-1100,1888,1583
1421,1263,702,200,714,-98,-541,49,346,827,1887,1212
-719,912,1062,1825,561,-69,1142,-132,1117,-245,-611,836
864,669,1146,998,488,547,830,-484,1285,-108,182,1074
855,1057,899,-262,1572,1988,-124,-600,84,277,369,410
1570,1911,220,292,786,772,1934,1980,634,344,1581,333
606,102,1748,1637,519,-646,-1125,576,-218,384,180,-684
102,745,130,211,1511,1551,273,694,584,1730,1930,1036
688,459,791,1573,376,646,1111,12,679,685,1748,1958
1383,35,1125,448,866,490,-1017,-36,1044,-60,192,-1249
-158,-114,396,-328,197,311,1922,1566,1602,-199,-619,1003
1227,-248,-785,-267,1438,236,-546,1301,772,-155,267,1305
1600,1825,695,680,1304,118,116,390,224,161,698,69
1506,-111,401,1653,1530,474,1166,889,12,418,-365,506
-37,667,546,453,342,74,394,562,1925,1823,1120,880
342,-1062,-753,-432,691,37,1976,180,1968,1774,510,491
889,-202,1336,-12,1891,1565,774,430,-1028,555,370,-615
556,1854,70,596,42,170,620,1121,1252,219,799,344
235,223,1968,898,35,885,295,1327,381,391,1373,303
-1112,222,1884,1388,1957,1806,922,-331,1625,1989,195,-1174
1536,1612,241,1695,1995,376,987,1587,1073,481,974,1388
673,-740,1021,-329,674,520,-40,110,201,351,1495,1956
660,1834,590,636,1690,653,1134,1205,758,157,1556,1960
1379,-746,1041,407,1588,387,1898,1792,-910,247,954,-1003
842,296,572,582,135,-139,1792,1543,1651,1940,228,213
622,109,1175,840,1939,613,1005,299,283,83,289,-448
71,1911,86,754,306,1907,1752,617,1419,218,1636,934
1587,1941,1103,-923,825,589,524,-1142,982,-359,-111,-1081
1323,-691,1791,1405,187,-39,1254,-814,-102,-1043,813,356
970,-564,-665,866,-722,988,886,478,-340,-943,416,1502
1639,1715,1536,84,88,-1055,-7,627,1344,243,-513,-651
1317,125,55,789,-532,175,-46,-242,488,-736,-464,-663
-716,945,1474,-1117,-414,-1099,647,-1373,1494,-821,-817,-607
-530,943,1873,1659,709,-403,1864,1038,420,691,862,519
423,12,518,565,470,1189,155,538,1269,533,1246,927
1265,1666,686,556,752,1061,1228,177,315,49,1688,1496
728,428,1334,558,1392,325,430,443,97,1079,815,743
1146,64,869,132,2097,408,-175,99,1365,810,1037,-354
1064,1341,486,1434,1761,233,755,377,1545,1766,881,1795
495,415,347,611,446,-187,167,-61,-147,-1056,-1110,645
-260,1689,1058,489,760,271,1143,446,-236,1386,1521,1788
727,952,1566,1813,1526,700,742,549,381,28,366,939
209,-642,-480,-464,1070,1218,1671,1582,1684,585,-825,211
1348,1860,193,617,1205,-354,1634,1888,-460,580,175,76
1848,1339,1457,-240,121,-578,-346,-876,1433,1916,855,-158
1812,1209,692,-424,847,-282,260,839,-93,181,916,1117
-468,942,746,540,1610,23,428,166,1059,1874,1095,1765
40,348,807,666,461,1973,283,58,-20,643,955,-236
646,1218,276,1274,1299,1464,669,69,1609,678,588,457
688,1317,1935,619,161,735,436,636,100,378,1950,859
-253,436,416,-50,1193,1814,1166,640,1470,1783,1056,-677
614,720,148,27,253,-21,-841,427,424,345,1544,-283
1395,225,749,1436,-56,-815,930,242,134,1242,1695,-286
1986,1256,1153,1314,79,1973,-402,1554,-653,-668,1933,451
-107,703,1930,1930,924,265,1248,18,899,92,225,8
156,281,749,636,82,158,903,227,1976,239,67,115
-106,515,637,90,1837,1810,1305,-89,336,418,1026,1800
133,515,1520,1546,271,945,-5,516,223,-101,1025,1410
572,-808,879,-1096,1581,1376,1832,748,483,-1170,1644,-390
-196,1696,-420,-553,1875,1764,147,-1120,1672,645,1792,1665
1849,1419,821,228,913,573,1058,1018,380,1574,603,1268
772,1933,-679,1179,100,-1110,1961,108,1975,1156,350,-1134
1280,1108,80,385,1568,324,64,1546,983,689,70,441
522,1546,1962,1718,209,-884,1502,303,1472,-580,1094,1405
1600,1673,696,323,507,1895,1968,999,1450,1105,397,986
-1099,809,-672,-731,1931,1242,-818,1240,-698,1374,1709,1571
659,-796,-845,1268,797,-1076,228,-1134,1810,1793,1386,-473
399,-133,1763,1036,230,304,1221,77,108,1164,1938,1842
333,312,530,1583,326,384,131,661,887,891,314,1523
1377,1581,-786,-31,1947,1320,1028,-473,-387,-542,320,-742
-192,897,-690,273,1687,1881,-686,1245,1648,775,1634,1765
271,-184,-741,-79,651,-511,68,1897,-715,554,-567,-848
-14,1095,1009,-433,1246,498,885,1118,334,362,1804,345
293,507,1890,1029,-72,198,583,777,479,-134,1646,22
1227,523,94,-224,1130,79,1864,1616,586,110,556,735
1717,1339,1707,1735,1503,1919,491,903,-748,-810,1527,677
1439,1523,292,622,1139,901,658,6,388,-80,70,25
-35,561,391,58,993,218,112,1889,1896,370,257,714
1308,-639,-414,204,-708,606,1902,1286,86,-968,-78,974
576,200,-156,419,703,320,640,1054,563,496,417,844
1598,1788,-746,-497,-414,-921,11,-1136,1918,1683,917,632
