Drone1_x,Drone1_y,Drone2_x,Drone2_y,Drone3_x,Drone3_y,Drone4_x,Drone4_y,Drone5_x,Drone5_y,Drone6_x,Drone6_y
1877,432,954,1899,-118,-790,1482,-665,160,1975,1572,1316
1130,246,1813,1472,1704,-146,-485,-881,776,1974,1550,1218
1895,779,1483,1909,405,-915,-1121,632,161,14,1775,1517
886,1881,1652,1253,761,1872,1514,1428,1523,-618,1920,25
1183,1618,1947,1950,784,914,-290,439,778,-289,94,-208
253,-1081,832,1609,-250,-993,-647,727,1942,1333,550,1728
-794,1142,1221,2399,-57,-823,1539,-562,-610,-622,1679,1818
-297,1165,296,1073,391,675,267,-448,121,247,1126,1642
1320,-377,872,1382,1519,-653,1670,48,926,905,1768,958
1869,840,339,-682,1214,1636,1564,1230,1672,-512,1573,1371
232,1698,1168,256,440,1324,1851,1024,111,-79,1143,753
-103,1756,353,-1152,545,1849,-191,17,1686,580,1525,1440
133,-1155,1540,1667,818,2103,-585,-828,912,2181,881,-862
1537,1236,67,-892,1742,853,550,1772,282,1926,249,1883
-126,64,398,1833,1524,1307,-585,-494,469,1628,359,1083
1838,1746,1165,-118,120,1576,239,1641,555,-211,-449,-135
1827,1755,650,-986,1409,1843,858,-1110,556,-1153,895,1341
-665,594,1487,1840,-1150,14,1144,1980,1822,139,849,1910
1374,670,911,574,866,1700,930,1368,366,-130,1709,1058
754,1788,852,1248,271,1668,1622,497,142,1132,165,1440
1386,1376,460,1438,1913,1899,1318,-36,80,1420,484,1802
476,-1153,174,1520,1708,881,383,1866,-1079,-71,1455,-682
1776,-290,1532,612,961,731,-512,266,1998,1781,1479,942
403,2200,1892,913,-204,1951,823,2086,216,2158,1780,1144
952,-1028,816,1796,1759,1019,1533,1317,1894,322,529,1851
-800,-611,1012,-18,354,1311,0,1584,-245,1171,178,1827
1744,1962,378,-334,1241,50,1737,-539,1713,-140,1674,1391
448,533,-545,-781,273,2271,260,-1118,-574,716,-128,-972
424,1828,-176,814,1796,1000,1098,1123,1187,279,1926,1562
869,1978,315,-845,579,1350,-866,-511,834,-1046,-206,1741
1632,1185,229,1821,917,1744,736,1312,647,-277,-312,1492
-11,-37,1141,818,1284,316,689,1936,1468,1225,950,1706
443,652,1088,93,321,1253,301,1646,1831,1857,1574,411
-507,1156,1903,1130,1819,1282,210,2041,936,2125,552,2189
1804,927,1430,1515,1676,1880,1089,1754,110,1952,1911,1490
2090,837,1842,119,-743,-664,1158,1878,-186,-866,1150,1946
684,307,1345,-822,1034,1737,789,1510,68,1946,1301,1651
1474,1366,1020,-987,246,1801,623,1736,790,-1008,-877,1207
1439,1685,1308,1761,449,2078,857,2278,1941,-145,691,2346
1853,1798,899,1948,1226,977,508,1209,-524,1167,2039,189
5,1943,115,-1184,219,2044,1909,852,1629,1450,1740,1347
1678,-132,-1003,-297,1242,1491,-1109,395,1659,-376,-570,-768
1690,379,1999,605,823,1160,-88,1117,1488,467,1232,1255
601,1913,1446,1636,800,259,283,-81,349,1868,706,1705
289,1789,1820,1555,1341,-89,948,1710,1774,-118,839,1862
294,248,713,1573,46,1899,506,772,1387,1537,1103,1793
1091,-1064,78,1832,-761,-668,1106,1797,-147,118,1143,1747
1953,584,195,-1141,834,1789,580,442,248,1680,1928,350
1077,1171,1870,1485,1144,1868,1832,-35,1875,477,78,1878
-841,-555,-1171,196,-171,963,1708,1918,1116,1899,-54,1863
713,1104,236,499,1243,1269,136,1344,1709,657,557,1120
483,1778,1082,1561,455,1656,1792,584,1735,1126,1546,1028
1399,1496,792,1891,258,366,784,1178,490,58,398,1729
-935,1149,1766,1323,-417,-942,1255,1455,500,1830,1620,1550
759,125,1100,1550,1972,142,1240,842,-64,568,407,1649
777,1720,573,453,1272,1545,1252,288,-576,-413,385,958
805,630,527,-383,864,-191,1312,1384,608,1233,406,671
316,2158,621,2159,-907,1360,1081,39,1768,1440,830,2132
302,832,72,77,154,1987,530,1537,1323,1289,565,1193
1779,1806,-903,213,1097,1726,978,290,654,-290,658,1846
954,-34,-449,-58,1797,-39,1711,1560,747,-1092,1900,1684
1922,1812,1844,78,227,1339,1349,1477,-147,1789,823,1210
1766,1629,1840,253,-100,1003,1820,1217,3,134,373,-100
-819,-520,939,1977,1753,-111,1495,161,-1069,-27,963,-965
1347,702,605,196,1646,181,600,589,187,1128,950,1855
528,1244,122,918,1470,185,1654,368,1277,1524,630,1412
1087,1649,945,75,167,1893,1439,74,699,724,743,1168
1508,-70,1075,-371,950,1027,-532,-562,1296,1838,381,-973
1789,498,415,1496,1730,916,687,1877,1081,1730,1399,678
1462,449,-746,-575,1081,-662,1784,296,888,1583,1550,1914
411,960,266,843,449,-65,1320,755,292,1306,776,748
499,1852,1660,1948,1087,1815,1481,-616,229,-1056,1340,1505
-490,-195,1609,-115,1699,-363,1403,1661,965,-1041,964,1730
482,-1059,1813,719,1407,-795,-516,-127,1156,-491,1933,1482
-427,758,409,-277,816,1709,1814,1586,462,1427,344,1553
1106,-1045,235,2097,-821,-648,161,2059,496,2088,1801,1147
1476,-712,952,1711,143,1848,1532,1538,1039,-904,354,1867
893,-1054,-805,964,941,-791,1590,-457,1531,2026,1219,1413
1327,-7,886,1784,1380,1354,1536,955,891,1297,-351,1256
1404,-554,-141,1557,1744,1727,913,1272,1667,708,1851,911
392,1843,1192,556,-862,-572,1567,1267,835,1843,1821,753
1261,2097,156,1750,492,2915,-890,-101,1237,1353,-455,-545
1526,-702,1964,524,677,183,1879,853,242,-1191,1642,-681
255,1353,1711,354,831,1829,1459,56,381,9,824,1491
1069,64,1955,545,1339,1569,1098,635,912,992,-8,1056
364,1875,1226,-125,711,647,136,1486,1607,743,1778,1219
895,-1074,-758,-384,1993,168,1543,1842,1352,1948,1902,-101
489,923,313,1898,1729,970,864,1988,1690,557,1540,1041
889,1136,1789,289,372,1893,880,1765,1833,1220,328,1714
56,309,173,64,545,895,485,959,1571,283,781,1328
727,2013,-965,-151,1625,1144,1055,-875,1123,-935,1270,1705
1889,789,1603,1186,675,-1083,-683,-742,1240,1571,1827,554
1295,1506,-329,1674,628,1796,303,-1127,1743,31,490,1913
1730,1491,759,1657,268,-1054,1799,146,33,1616,1806,501
1170,1643,1769,713,987,-120,603,1858,1037,-822,120,1852
1536,1466,521,105,-543,-834,737,-1113,1902,635,1725,1248
1624,1553,1826,501,1075,1651,-1107,137,1104,1619,-1136,-45
1603,-534,1623,1540,1399,1179,227,-1148,-122,289,1773,1927
1992,939,1647,1364,-203,-1051,650,1800,766,-1087,1734,1411
999,188,763,631,356,999,1094,1034,1443,412,205,-32
414,1946,1354,1709,1201,1801,1159,1760,-1181,-130,705,1927
1063,1595,1922,1346,1811,242,263,427,379,440,779,660
573,1915,1869,1727,1917,1471,899,1797,1938,114,7,898
1588,1417,1693,633,-782,253,837,-644,1950,1858,565,1952
1356,1740,1145,1768,1108,-695,479,1916,-745,-712,1639,1427
1914,1465,366,-1181,1780,1944,326,1251,1292,1673,357,1863
876,1760,856,-1048,1730,1521,633,-977,1900,524,1600,1999
1921,397,1530,1334,281,1322,-499,-565,1807,827,-886,-542
324,1588,34,439,634,1577,1814,1241,1348,966,1077,1774
1665,617,1892,1905,1102,-922,1599,-537,1699,19,1490,1925
592,1739,507,-1155,1016,412,1453,1377,1744,894,-1083,151
795,1791,1720,-618,2279,277,2031,1764,1749,1825,-959,-355
1680,-297,685,1191,1375,1516,492,1885,1064,1704,467,1935
-15,1755,1784,-64,-1005,961,1453,1304,180,-831,-588,-825
-1008,-290,1487,-737,454,1930,-727,1387,869,1916,296,1911
-1013,1050,1046,2359,108,598,590,2345,1138,2167,1747,2063
352,-386,-58,1022,1617,1361,522,-1029,1214,1633,1335,-9
882,-1050,515,1903,-1138,181,1375,1459,843,1847,33,1814
956,2565,903,2596,1899,78,1805,-292,-707,-833,1358,2368
-69,112,1177,1201,57,1525,305,1321,1600,312,1780,174
424,1974,1718,421,400,1907,427,-578,548,-1148,87,1888
1103,1933,-675,-772,94,-1136,1940,1286,-996,10,1996,809
263,-1046,1210,-829,952,230,1625,1856,-288,-1132,1748,1340
428,1482,578,693,475,227,1489,1116,1862,354,1170,1722
1824,1405,1589,876,49,-898,-1141,51,834,1773,1004,1754
54,1815,1332,1493,-831,-530,882,-469,1614,1737,191,-1127
1739,1725,-892,1170,12,1675,1838,449,-253,-991,398,1928
1683,1133,450,1253,-444,-896,-660,-578,1276,1545,646,1833
1875,1414,1202,-897,296,2004,962,1686,1579,1950,1261,1746
1032,1762,1780,1312,410,1868,-498,1410,1935,249,1478,1428
267,-1151,70,1923,1127,1490,1472,1542,829,1868,1444,1929
1559,1931,-68,354,916,1956,-1014,-228,1057,-959,96,1901
1884,746,1662,1241,1930,1555,-31,1860,892,1775,1323,1275
1899,1596,36,-178,1980,590,425,1895,1606,1297,-319,-1058
588,-1127,268,1844,1144,1786,1097,430,-831,-535,1558,1253
717,-532,916,1887,755,514,1121,-398,1324,1380,560,509
1050,-980,1391,1894,912,2003,-1104,481,1028,2191,-279,-1037
365,1862,710,971,1379,1903,55,735,723,-13,602,692
1941,583,1106,558,1417,691,1856,-167,990,1353,-448,129
300,-4,1426,738,593,1893,-12,1416,1118,1324,-1021,-303
860,1542,298,-951,2130,358,1324,1862,1919,1940,1467,1828
916,1133,64,1115,1357,818,1100,954,866,1742,240,146
1308,-620,763,1989,159,-1108,225,947,1409,-762,314,1765
1777,1287,533,1436,1897,585,1018,-32,535,-1115,161,1807
-45,-38,881,1723,191,1129,1322,328,1661,1535,216,995
1469,1405,1680,1106,757,1468,1987,55,175,1885,814,1784
1650,-13,23,1415,1155,-890,1946,1476,492,1284,-613,-792
358,1819,100,1448,1438,-323,716,-907,1720,1496,-1277,86
697,1925,-75,-469,968,1461,1024,1676,814,1429,1044,881
1339,424,630,1974,1354,-812,716,-1078,1475,1570,1952,856
623,927,1493,189,73,1767,335,1873,979,849,1589,842
1237,-556,-1048,826,-223,1911,1296,1663,1204,1139,1366,1785
293,1050,1102,1036,1919,1792,310,317,1621,1131,293,339
891,2099,1856,-290,1225,1955,586,2099,953,2023,1160,2092
1871,1171,342,2231,-552,-397,737,1750,182,2186,-166,-1057
201,-265,816,1683,1266,-485,-543,-432,1457,2177,1071,-961
1779,466,1788,1373,1432,484,504,1961,-63,-74,874,480
614,2328,1771,777,-993,937,1011,2734,1224,-848,511,2766
23,1860,817,1847,1987,1755,1678,1193,1473,423,-951,-472
1977,568,970,1826,579,17,699,1965,1394,693,1656,1448
473,1711,861,-925,-269,-493,-82,-1040,1749,-65,1833,1380
370,2014,1262,-770,415,2069,751,-706,50,1989,-41,1202
1706,1748,1498,187,1843,625,300,876,-633,77,1656,-479
1615,-592,528,1798,-753,-614,-952,988,678,1699,1907,978
411,47,-1109,696,-1155,297,363,1873,1471,1880,1992,526
-540,1541,1854,1697,1718,1846,23,-1114,501,-1028,1349,1706
350,2028,1849,1258,1744,1295,-294,1203,-149,-481,1485,1684
1728,1334,-473,-20,2158,428,2087,310,-1095,556,1609,1509
-378,-628,1929,861,602,2032,12,789,3,252,1954,706
208,2039,1624,1111,913,-808,-16,-1067,565,1472,181,1970
1066,1672,1882,889,-788,-429,1990,1402,548,-1063,186,1594
1559,425,556,1519,1584,1033,920,208,1937,169,531,1832
1025,2175,-576,-755,1246,1673,747,2220,1263,2243,1376,-875
341,1266,1482,1442,321,1467,1132,548,462,1270,-199,-293
503,929,1887,447,715,-723,722,1855,1257,687,1361,1691
-21,289,1389,-630,911,-14,1922,958,1967,1251,141,1947
833,1911,3,1766,1360,1730,1210,1818,498,1579,318,-1166
-599,-678,1966,1745,1077,1620,1530,-517,1965,1534,941,-1024
-921,-224,-299,1700,1874,1296,673,-825,862,1473,-431,-790
667,37,148,-1149,1906,1063,335,1987,698,1967,513,1968
1702,1349,457,-1219,-1081,781,1920,1119,991,1566,312,1904
1214,-852,43,-366,1437,1347,-60,1728,1996,983,-31,1752
1609,1720,-357,581,503,1768,1176,1776,498,377,1977,1160
-447,-943,536,2299,909,1939,1638,1495,-358,-1007,612,2113
1800,999,1710,1218,685,1897,-1033,-303,1835,-48,1248,1767
774,1820,341,231,380,355,793,1010,1346,592,1510,-419
-1112,462,1094,-950,1740,751,1347,-643,1270,-646,1401,1707
1,1367,1131,859,94,405,1839,1706,506,984,602,-25
1309,1639,1816,1299,462,1959,-479,-955,1153,1793,663,1916
311,-1218,993,-127,4,-946,242,780,1962,1873,-1174,409
663,-146,-26,1349,251,912,771,829,718,1813,1339,973
359,721,1282,1747,-467,-485,635,1219,1965,1560,1418,526
1989,1024,1834,143,129,830,1558,1286,1199,610,1000,701
1529,122,199,740,1623,671,367,1743,1408,1400,253,228
304,840,1026,1365,309,-426,24,104,1487,399,1243,736
1842,1616,175,289,1356,457,1487,-572,-734,927,-540,1486
229,2236,509,2122,527,1781,-1280,832,384,2276,405,2368
1138,1980,1821,132,887,1747,967,1546,1464,-676,-1140,315
-176,90,219,733,1953,1380,1360,254,1081,268,660,1924
-123,1747,1968,1393,826,666,147,-172,1362,1475,1680,1117
1806,1468,-503,-783,1610,-369,-954,-292,956,-988,736,1905
752,1833,145,1924,1018,1040,406,846,1119,47,1095,810
1838,206,829,-1068,425,1855,1888,196,176,1910,-901,-512
794,-1142,1593,1290,1785,773,-1140,114,1748,979,541,-1213
30,1812,503,-22,1202,-881,281,-1129,-186,6,-766,-48
1517,-567,1909,1823,51,1722,-1142,584,-861,-371,1529,1640
322,723,430,-196,111,1835,783,1931,-191,-14,1465,1355
-290,1712,-1100,45,1492,1784,-841,-558,1542,-666,1180,1874
725,1848,117,1317,1979,1078,753,188,1605,391,1475,1324
192,1062,837,-804,1740,734,-561,1149,470,660,1332,2291
797,695,650,874,281,718,689,322,837,257,775,22
-270,1201,-1063,847,309,533,1128,1304,60,-157,-886,-118
998,-1063,1547,-756,1527,1629,1717,-447,1472,-342,1201,1896
439,-372,1745,2271,248,-1085,1308,2007,-801,-425,40,1534
1316,1632,-309,-992,1246,-870,402,-842,1773,868,1045,1715
1584,286,1813,-24,1103,1100,615,630,892,1815,20,87
189,337,1192,-25,190,989,1167,1290,610,1089,1306,1999
145,1735,265,732,821,184,1701,1361,1948,1049,657,1711
1719,-225,1788,542,-997,693,333,1772,1228,1945,420,1863
1206,-1059,249,2404,1464,1905,154,2331,1431,-974,173,-279
912,2017,1828,1306,515,2007,-794,1310,1097,-921,1067,1982
608,1822,306,195,-159,1326,1862,328,388,681,941,1439
1135,-65,1838,1490,1002,-195,-780,1263,1187,-896,-865,135
39,496,1738,1966,-384,1394,1195,317,1181,1920,268,-1040
717,1842,860,1810,1803,963,1870,-13,404,1901,390,-840
1340,1743,1723,1583,-873,937,1487,1286,1244,-866,1499,-597
-807,545,-523,-476,1595,690,266,-1057,293,575,1130,1875
1871,270,332,601,169,226,335,1648,536,945,570,817
920,-252,896,1993,1811,1990,701,837,190,511,1302,1046
1894,857,1200,590,1898,647,-928,220,1290,1730,414,1879
1137,-188,917,1776,1539,-285,1483,1389,451,1878,1899,439
508,-1158,1519,1548,-469,-273,561,331,746,1747,2144,211
1369,-680,-115,888,1091,1956,1757,999,1782,-120,2031,644
683,-1126,1308,1548,1811,1034,910,373,1976,1924,1924,890
1396,1188,804,1714,1549,-560,62,1151,1837,187,1078,235
858,-886,-613,-809,1752,-196,1268,1446,465,-1148,-1123,472
143,612,1003,1909,1300,156,202,1392,383,650,1957,1141
658,-610,228,1440,-326,-765,748,-1056,112,1799,799,1858
1610,1414,1059,1769,1778,1098,211,-1170,347,1933,1885,1972
470,1835,-1048,152,331,1934,1327,1925,1399,1332,275,-1152
1520,-261,1524,1249,622,579,1160,2204,249,-862,24,1109
-1055,790,1377,1785,1447,70,-773,1390,1635,1853,1089,2341
1831,863,1090,1942,201,2109,-386,-132,1459,1583,1372,1909
1488,1650,-179,1629,1931,1280,-796,371,-874,1223,722,-1102
1898,1998,1996,1082,-575,891,1690,-67,1709,1353,-383,1663
574,1105,529,-37,599,887,1416,1882,240,1091,1131,752
-220,82,350,-63,1841,1178,651,1833,504,1339,632,784
1349,1322,521,1084,1821,57,86,1680,651,1863,1640,1531
1483,-627,-49,-443,663,785,-1121,49,773,1910,1679,1952
-1023,350,963,366,411,1886,107,1879,22,-1115,1756,982
1008,1890,1856,1071,-1040,718,755,2002,411,1940,1294,1777
1442,1566,774,1755,-406,-902,221,-1134,1178,1887,602,2119
371,291,316,547,250,1212,147,264,1995,710,213,966
1840,939,119,-604,790,388,1713,1559,73,101,1875,602
441,-707,1969,1540,162,1922,1245,1647,1886,969,1883,1011
638,262,694,-617,919,539,2006,220,1521,1265,137,1848
38,1267,746,353,185,1777,547,931,1547,104,1089,691
1648,1471,927,1953,254,2054,546,1032,1449,1701,10,1946
452,1688,369,603,901,-4,950,737,1083,170,1034,1032
671,-1077,1807,1294,1238,1062,1555,1049,1047,1647,180,-1126
615,1783,1381,1188,1815,160,1645,1761,1834,956,-814,1348
956,-775,-752,-655,1945,1377,1006,-981,1837,190,-1132,463
22,-1011,426,266,1443,1673,-1138,-84,-903,-453,-1148,251
-836,1483,1410,1796,-427,-263,1559,1940,1947,1663,321,-1195
1847,839,1218,1428,30,1055,1261,1619,589,837,652,985
1981,1554,1087,297,200,937,991,669,130,1000,749,273
402,1948,826,1238,1429,1414,747,1905,1068,-826,1953,1005
-143,-1075,175,-1076,1884,1887,1088,1612,-493,-857,1441,-758
1087,2089,1999,1638,1385,2045,460,273,758,-1048,379,2296
402,1186,1310,1538,683,907,326,2008,1534,-391,-1055,161
971,-778,1676,1976,-100,738,1636,-485,227,-250,1726,1931
1891,72,1003,1770,-302,-1007,1516,1611,335,1784,659,1888
1477,201,1536,1840,1211,1819,-987,409,1098,1596,1510,1998
1868,923,1692,1958,1806,0,1676,1852,1019,1760,1047,2444
981,-990,1421,1399,1833,310,-886,1141,1921,1866,1246,1562
517,1963,-1104,643,1101,1096,1672,1368,1372,263,67,-1139
650,1765,1895,1371,-803,292,908,-790,1454,153,1280,1659
29,-731,1267,87,1698,1228,1036,1434,611,-632,1098,1875
1203,-849,1904,1148,1498,1777,952,1604,805,-1050,-928,-397
501,-693,1432,1711,798,-1118,1809,4,1220,-989,1417,1699
1365,1280,201,1108,513,-1143,-1120,696,1600,-433,554,1843
732,48,857,1431,-680,1047,-756,-642,1440,1742,-1135,436
1020,74,260,1197,1203,1748,1503,789,-1142,495,1715,1005
717,2050,482,-1078,1479,1623,681,530,-54,1759,1790,449
1046,1678,1484,-739,1218,1730,770,1814,1846,771,652,-1108
-977,1032,-475,-871,1355,-724,1274,1779,968,1874,217,-1144
-37,2240,835,2383,157,1990,860,2093,1390,1777,252,2443
1626,1847,1291,2052,-757,-223,1587,1992,1815,-328,1700,-599
1630,1257,684,1919,770,1867,-1121,849,1067,1690,1375,-767
1723,1525,-575,-825,1940,1413,1440,361,300,-43,-1160,89
-1075,278,1478,595,1716,989,-548,487,-977,-237,1837,1907
934,2873,1833,2717,1046,-810,-832,79,1537,484,821,-985
196,1809,-1065,549,1762,-1,1220,-884,1258,1631,1595,-554
1184,-895,-921,-222,1564,-433,1081,1529,1526,1965,362,-1122
900,-1015,176,2675,607,2182,1014,-985,369,2556,333,183
1852,845,1674,1426,1071,1628,-138,-1114,1599,1989,130,2045
911,-1046,1079,-910,1270,1417,1454,-659,-1005,995,-1025,479
319,2045,1353,1879,1714,1452,1565,1652,49,1664,-556,-981
1726,1990,902,165,695,770,527,937,353,641,993,867
481,-1126,1202,1694,1244,167,1517,1647,1596,-484,1640,1430
573,375,1413,922,1227,1809,280,511,1914,158,180,563
1866,1572,-633,-659,1406,-632,1458,-378,2329,446,2234,1122
1088,96,759,1737,438,1006,186,1040,332,1679,716,554
-463,1541,1470,1922,665,1510,519,469,-829,1064,811,-1067
1898,1139,1289,994,1055,-1064,-41,1741,1749,-416,1505,1481
-879,1165,1261,1553,1732,1267,1396,-624,1536,1928,571,-1114
1923,1931,1045,1925,1525,-578,-521,1530,381,2005,1603,1336
2058,255,1647,1172,1538,1862,1443,1882,-1009,942,584,1865
1566,1969,1193,1643,527,-491,1648,-479,1603,1254,1014,131
1524,1425,830,1771,1353,1008,-342,1736,941,1634,832,1927
1241,1658,1832,1465,1000,1788,-58,-1098,1928,949,408,1950
282,-132,679,766,1076,1287,1497,376,1839,897,-145,-95
2070,183,1781,1651,1386,-680,1795,1445,-787,-438,1787,305
-539,-247,229,301,1442,219,1146,-366,738,1158,958,876
707,-1107,977,1726,709,1000,488,1858,1287,1582,779,-101
1151,1543,1163,1151,475,16,485,1911,962,455,1645,470
1902,1099,737,-1119,1393,1458,416,2037,1962,1240,385,323
1897,941,142,-796,1045,876,1108,1662,-167,-927,1654,1869
-852,1340,433,939,-254,1844,1002,1996,-47,1913,-1072,1158
1213,1984,1366,-732,-34,-251,592,-189,1722,1932,-853,-593
61,1965,719,-1082,1990,1660,969,1771,920,21,1759,919
951,-61,80,463,-800,1278,-454,-848,1906,1970,976,1473
1352,-748,1824,818,148,1829,17,1881,-360,-548,947,1825
300,1751,-1051,514,1010,-1157,1572,-515,1062,-918,978,-1141
-76,492,49,304,1239,1352,390,37,-208,1709,-660,-720
1817,71,73,1102,402,976,368,1521,1017,134,234,810
-676,-686,1403,-705,759,-874,1065,-930,227,1560,-1087,-125
219,-38,1589,1165,1760,989,719,1877,61,-113,440,1860
-1183,308,263,2032,1440,1621,1499,1509,1719,1348,1955,375
346,-1147,1669,776,1907,974,336,1411,-71,1515,594,1885
651,1872,1895,118,46,1905,1600,927,251,510,1135,875
1553,1807,697,1817,-208,-941,1508,1320,2008,226,1367,1714
1726,1337,278,1596,1715,628,1013,861,1763,-198,628,644
184,1985,1359,1522,724,-408,1880,1132,1527,1345,-551,-901
1848,-61,1171,-854,1837,488,528,-1132,-146,1736,1169,1878
-551,218,297,-1121,1503,1627,-659,1469,-821,-365,1781,741
1983,141,36,432,423,226,738,1794,160,760,668,1950
309,2034,1067,1776,1763,-89,1931,413,1293,-692,1832,713
-378,-710,1750,309,723,-523,-424,-91,-607,1153,1131,1582
367,1403,250,2187,644,-766,-701,1433,1740,823,272,1934
638,786,537,1954,2005,513,1647,1724,1029,-862,503,1938
1087,1593,1518,-540,-889,1160,1044,-984,-269,-888,579,-150
1838,1305,941,1860,1470,1962,627,2023,514,1863,1690,1259
1132,4,479,-1137,1305,1997,391,-296,673,1929,552,1844
1407,-406,1047,1545,152,2038,-1124,662,1398,1497,1813,1135
726,-295,1005,-331,1870,1074,253,1561,828,-489,1017,1756
1399,304,306,839,1354,1041,323,1893,922,-329,60,1587
972,2018,-623,1481,1351,1622,160,995,516,-1127,1029,1706
1492,1550,96,1980,-571,-842,1286,1487,1923,540,1655,1340
219,-1132,1322,1508,1382,-546,1788,826,181,1838,124,1960
1137,1627,1297,-807,408,-1151,888,-1035,-47,-739,1961,398
1978,1881,1502,785,489,1919,1133,1963,-740,-651,-357,-624
690,-704,106,-1141,1471,1346,1041,-957,1874,1696,1921,850
-688,-709,1006,-23,-1069,81,757,1779,1794,698,1067,1434
394,1079,366,531,-486,1595,1206,-869,1569,886,1057,1864
-21,457,1631,-135,1898,1605,921,535,566,479,1473,1798
1467,1485,653,1916,376,-1145,1869,151,422,1823,1995,772
1642,-490,-730,50,1280,1141,1923,1241,331,690,1373,1561
790,-1106,811,1766,1095,1577,-391,1669,1438,1419,1247,1542
805,1985,1673,-209,-602,-819,759,1893,1981,97,414,205
597,2310,1616,-433,1541,1075,1899,2241,-637,-353,1471,2556
202,1918,180,1961,1388,-680,963,1880,1276,1587,1519,1935
1926,895,170,1075,1917,382,-463,539,1022,-1003,1497,45
1781,179,299,1875,1194,1689,1359,1495,1876,130,275,1890
1747,1463,1536,1674,-1140,287,1927,1762,-55,260,1184,1905
761,630,750,-477,1170,940,553,1782,1570,-270,815,352
1405,-796,1198,1601,1443,1907,1557,1422,-371,1654,1890,983
-234,-748,1777,710,1526,-655,1343,1519,1730,-321,167,1817
-11,1638,877,1817,187,-1111,152,624,1472,-687,1752,-182
650,283,1735,1000,646,1680,1160,903,1478,1457,1675,-369
1883,783,639,2009,878,1918,1994,1942,1849,1223,-510,1595
1840,736,1913,1925,1871,-207,854,-978,1129,1975,881,-1072
1360,-751,1626,995,-400,1609,1573,-390,1628,1753,-651,-773
487,-1197,864,1459,1456,241,274,-1183,1732,1189,1742,1587
846,2014,2127,660,980,1873,1685,1897,1090,1951,820,2202
727,2168,-303,-226,845,2004,640,2172,-166,-1142,845,-1164
-460,-915,-571,707,1777,1916,1954,1144,701,1160,1101,-613
1617,1399,1156,-51,39,615,354,-1090,711,1909,756,1794
419,1923,1958,1665,808,1935,1284,1740,562,1687,1219,1869
